POSTCODE,SA2_NAME_2011
7214,St Helens - Scamander
7215,St Helens - Scamander
7215,Triabunna - Bicheno
7216,St Helens - Scamander
7248,Invermay
7248,Mowbray
7248,Newnham - Mayfield
7248,Dilston - Lilydale
7249,Kings Meadows - Punchbowl
7249,Launceston
7249,South Launceston
7249,Summerhill - Prospect
7249,West Launceston
7249,Youngtown - Relbia
7250,Launceston
7250,Legana
7250,Newstead
7250,Norwood (Tas.)
7250,Prospect Vale - Blackstone
7250,Ravenswood
7250,Riverside
7250,South Launceston
7250,Summerhill - Prospect
7250,Trevallyn
7250,Waverley - St Leonards
7250,West Launceston
7250,Hadspen - Carrick
7252,Dilston - Lilydale
7252,George Town
7253,George Town
7254,Dilston - Lilydale
7254,George Town
7254,Scottsdale - Bridport
7255,Scottsdale - Bridport
7256,King Island
7257,Scottsdale - Bridport
7258,Youngtown - Relbia
7258,Dilston - Lilydale
7258,Perth - Evandale
7259,Dilston - Lilydale
7260,Scottsdale - Bridport
7261,Scottsdale - Bridport
7262,Scottsdale - Bridport
7263,Scottsdale - Bridport
7263,St Helens - Scamander
7264,Scottsdale - Bridport
7264,St Helens - Scamander
7265,Scottsdale - Bridport
7267,Dilston - Lilydale
7267,George Town
7268,Dilston - Lilydale
7270,Beauty Point - Beaconsfield
7270,Grindelwald - Lanena
7275,Beauty Point - Beaconsfield
7275,Grindelwald - Lanena
7275,Port Sorell
7276,Grindelwald - Lanena
7277,Legana
7277,Grindelwald - Lanena
7277,Westbury
7290,Hadspen - Carrick
7291,Hadspen - Carrick
7291,Longford
7292,Hadspen - Carrick
7292,Westbury
7300,Northern Midlands
7300,Perth - Evandale
7301,Hadspen - Carrick
7301,Westbury
7301,Longford
7301,Northern Midlands
7302,Westbury
7302,Northern Midlands
7303,Deloraine
7303,Hadspen - Carrick
7303,Westbury
7304,Deloraine
7304,Westbury
7304,Central Highlands
7304,Latrobe
7304,Sheffield - Railton
7305,Sheffield - Railton
7306,Deloraine
7306,Sheffield - Railton
7307,Latrobe
7307,Port Sorell
7310,Burnie - Ulverstone Region
7310,Devonport
7310,East Devonport
7310,Latrobe
7310,Miandetta - Don
7310,Quoiba - Spreyton
7310,Sheffield - Railton
7310,Turners Beach - Forth
7315,Burnie - Ulverstone Region
7315,Ulverstone
7315,West Ulverstone
7315,Turners Beach - Forth
7316,Burnie - Ulverstone Region
7316,Burnie - Wivenhoe
7316,Penguin - Sulphur Creek
7316,West Ulverstone
7320,Acton - Upper Burnie
7320,Burnie - Wivenhoe
7320,Parklands - Camdale
7320,Romaine - Havenview
7321,Burnie - Ulverstone Region
7321,Burnie - Wivenhoe
7321,Parklands - Camdale
7321,North West
7321,Waratah
7321,West Coast (Tas.)
7322,Somerset
7325,Wynyard
7325,Waratah
7330,North West
7330,Smithton
7331,North West
7466,West Coast (Tas.)
7467,West Coast (Tas.)
7468,West Coast (Tas.)
7469,West Coast (Tas.)
7470,West Coast (Tas.)
